"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping"
"Encargado/a de Local  - Para Tiendas BAS, importante empresa de indumentaria en pleno desarrollo","ManpowerGroup","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Desarrollador. Net","Adecco","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Asesor de atención al cliente temporal - Para Minas","ManpowerGroup","Lavalleja","Minas","13 setiembre",2018-11-24 03:00:55
"Vendedor viajero - Alarmas","ProsegurUruguay","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Asesor de atención al cliente temporal - Para el departamento de Rivera","ManpowerGroup","Rivera","Rivera","13 setiembre",2018-11-24 03:00:55
"Mozos/as - Para eventos en hoteles","ManpowerGroup","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Ayudante de cocina  - Para eventos en hoteles","ManpowerGroup","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Técnico Outsourcing","ATinnovandojuntos","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Contador Público - Rocha","VP","Selección","Montevideo-Montevideo","13 setiembre",2018-11-24 03:00:55
"Acompañantes para Montevideo - Turnos matutino, vespertino o nocturno","Vigilia","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Account executive","RiverPlateOutfitters","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Vendedor de Insumos eléctricos - Solymar","VP","Selección","Montevideo-Montevideo","13 setiembre",2018-11-24 03:00:55
"Cadete de Ventas Masculino - Sábado y Domingo","Conamilsa","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"SERIGRAFISTA E IMPRESIÓN EN TAMPOGRAFÍA - con experiencia en el rubro","RUMILFAXSA","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Administrativa recepcionista part time  - Martes a Domingos ","Acherceramicas","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Auxiliar administrativo - Recursos Humanos","randstad","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Auditor Senior","Mazars","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Vendedor especializado","ADRIANALONGO","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Profesor de Lógica y epistemología - para preparar pruebas universitarias en Academia","BienestarLaboralyCultural","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Cadete","FarmaciaRex","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Asistente de Comercio Exterior","DivinoS.A.","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"EJECUTIVO COMERCIAL  - para Industria Veterinaria","FRIEDMAN","Montevideo","Montevideo","13 setiembre",2018-11-24 03:00:55
"Ejecutiva de ventas para veterinarias  - Con conocimientos en veterinaria y/o groomer. ","GlocalChemicalUruguay","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Jefe de Ensamblado","DivinoS.A.","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Mozo noche","SmartHotelMontevideo","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Operador Telefónico de Ventas - Turno de 15 a 21 horas","EnfoqueConsultoraOrganizacional","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Vendedor para Shopping - Contrato a Término","Aglh","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Operario con experiencia en el rubro industrial - Para reconocida empresa importadora de la industria, el agro y la construcción.","ManpowerGroup","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Auxiliar contable - HORARIO COMPLETO","EbamuzS.A.","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Analista en Marketing","VitaeConsultores","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Cadete reponedor","SanRoqueSA","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Representante de ventas - Con o sin Experiencia","DALAKERS.A.","Durazno","Blanquillo","12 setiembre",2018-11-24 03:00:55
"Operario de Producción  - Zona Nuevo París , contrato 3 meses ","Aglh","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"GESTOR TELEFONICO RECUPERO DE MOROSOS - Vespertino","Teleservicios","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Vendedores por Temporada - Punta del Este / La Barra","VitaeConsultores","Maldonado","PuntaDelEste","12 setiembre",2018-11-24 03:00:55
"Ventas telefónicas / Call Center.","Synapsis","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Lead Research","PedidosYa","Maldonado","PuntaDelEste","12 setiembre",2018-11-24 03:00:55
"Ingeniero Electrico perfil Electrónico, Ingeniero Industrial o Ingeniero de Produccion  - Pque Eolico Valentines Cerro Chato. UTE","Desa","Florida","CerroChato","12 setiembre",2018-11-24 03:00:55
"Reponedor con carné de manipulación vigente - Zafral","ManpowerGroup","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Líder de equipo producción digital - Agencia de Marketing","Wunderman","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Auxiliares de depósito con carné de manipulación de alimentos - zona Barros Blancos","randstad","Canelones","BarrosBlancos","12 setiembre",2018-11-24 03:00:55
"Operarios de depósito  - Empresa de Logística ubicada en Zonamerica ","DCAContadoresyAsociados","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Administrativo Back Office Inglés y Alemán  - Con formación en derecho, notariado, escribanía o carreras afines.","ManpowerGroup","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Administrativo Back Office Inglés y Francés - Con formación en derecho, notariado, escribanía o carreras afines.","ManpowerGroup","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Adm. facturacion cobranza ","Surtex","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"DBA Oracle","Quanam","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Supervisor de Logística - zona oeste de Montevideo","ManpowerGroup","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Vendedor con conocimientos en comercio exterior - Para importante agencia de cargas ","ManpowerGroup","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Peón - deposito","CandySweet","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Agente de venta telefónica  - Turno tarde. L a V 15 a 21. Sábado 9 a 13 ó 10 a 16","CasaTr3s","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Vendedora - atención al público","CandySweet","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Agente de ventas telefónicas","Synapsis","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Analista de Recursos Humanos  - Para el área de Payroll ","ManpowerGroup","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Trainee en Programación  - Excluyente contar con conocimientos en Lenguajes de Programación","ManpowerGroup","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Vendedora - para fines de semana","CandySweet","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Asesor Inmobiliario - para ventas en Showroom de importante proyecto","Ascênde","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Promotor social - Vía Pública","ESECE","Montevideo","Montevideo","12 setiembre",2018-11-24 03:00:55
"Auxiliar administrativo, tramites, atencion publico - Conocimientos Contables","SERINFOSA","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Merchandiser para importante empresa del rubro farmacéutico  - Contrato a término","ManpowerGroup","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Auxiliar Contable Administrativo - Seis Horas Estudiantes Iniciales de Contador Publico ","BASAsociados","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Auxiliar Administrativa de Ventas","EventualesConsultora","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Peón multitarea - Para industria alimentaria","UrquiarS.A.","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Repartidor - Con libreta de conducir","EnfoqueConsultoraOrganizacional","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Encuestador/a telefónico/a - Turno vespertino y nocturno ","Opciónconsultores","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Auxiliar Contable - Para la Cudad de las Piedras","URUGUAYINTEGRA","Canelones","LasPiedras","11 setiembre",2018-11-24 03:00:55
"Analista contable administrativo - para empresa del rubro Agroindustrial","ManpowerGroup","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Auxiliar Contable - Para la Cudad de las Piedras","URUGUAYINTEGRA","Canelones","LasPiedras","11 setiembre",2018-11-24 03:00:55
"Recrutier Recursos Humanos","Oktana","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"QA Lead","PrometeoSoluciones","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Ejecutivo comercial - Zona del litoral","VP","Selección","Montevideo-Montevideo","11 setiembre",2018-11-24 03:00:55
"Rematador o estudiante de rematador","RetadeSRL","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Brand Manager","VitaeConsultores","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Limpiadora   - Solo para los Sabados","SuarezUruguay","Canelones","ElPinar","11 setiembre",2018-11-24 03:00:55
"QA Tester","AbitabCentralS.A","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Desarrollador/a web","UYwork","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Supervisor de establecimiento gastronómico - Para multinacional de Retail","ManpowerGroup","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Instalador de sistemas de seguridad - CON EXPERIENCIA","GrupoFB","Canelones","Solymar","11 setiembre",2018-11-24 03:00:55
"Recreadora - turno tarde 1 vez por semana","ResidencialAltosdelPinar","Canelones","ElPinar","11 setiembre",2018-11-24 03:00:55
"Administrativo Back Office con dominio de Inglés y Portugués - Con formación en derecho, notariado o carreras afines","ManpowerGroup","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"DISTRIBUIDOR INDEPENDIENTE ALIMENTOS","TalentoConsultores","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Administrativo de personal de RRHH - Para Nordex, industria automotriz de gran trayectoria ubicada en Colón","ManpowerGroup","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Supervisor de Ventas (Interior)","ManpowerGroup","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Asistente de Recursos Humanos - Para Nordex, industria automotriz de gran trayectoria ubicada en Colón","ManpowerGroup","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Auxiliar de depósito - para importante empresa en Las Piedras","Stadium","Canelones","LasPiedras","11 setiembre",2018-11-24 03:00:55
"Mucama - Especializada sector hotelero","AXSURdesignhotel","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Recepcionista - con experiencia en hotelería","AXSURdesignhotel","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Ama de llave - Turno rotativo","EstiloSRL","Maldonado","Manantiales","11 setiembre",2018-11-24 03:00:55
"AUXILIAR DEPOSITO - para CENTRO DE DISTRIBUCION","FRIEDMAN","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"OPERARIO PRACTICO FORMULACION  - para LABORATORIO FARMACEUTICO","FRIEDMAN","Montevideo","Montevideo","11 setiembre",2018-11-24 03:00:55
"Administrativo seguros - Con experiencia en el rubro","NGS","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Moza","LovenoS.A.","Maldonado","Maldonado","10 setiembre",2018-11-24 03:00:55
"Asesor de servicio - Para empresa de servicio de acompañantes","ManpowerGroup","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Asistente de finanzas - Con manejo de idioma inglés ","ManpowerGroup","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Administrativo Contable - Para importante empresa dedicada al mantenimiento y comercialización de maderas.","ManpowerGroup","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Auxiliar contable - Calificado","JTDCONSULTORES","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Vendedor de mostrador  - materiales eléctricos ","Aglh","Canelones","Solymar","10 setiembre",2018-11-24 03:00:55
"Vendedor de calle para Directv","SafegroupS.A","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Asistente comercial - Temporal por tres meses","ManpowerGroup","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Asistente Administrativo Contable","Aglh","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Auxiliar Externo","DBSchenker","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Técnico instalador - ALARMAS, CCTV y sistemas de seguridad en gral","KETLARKHighUrbanSecurity","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Auxiliar de Encargado de 14 a 22  - zona Peñarol o Gruta de Lourdes","GrupoHumanoConsultores","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Vendedor  de servicios - Agencias de viaje","ClanisS.A","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Técnico informático - Soporte Pre Venta","ITpro","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Contact Center HR Advisor Junior  - Contrato a término hasta Dic. 2018","Advice","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
".NET Developer ","Dynamia","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Atención en mostrador - Rubro Gastronómico","CertuS","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Administrativo contable","ManpowerGroup","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Supervisor Administrativo Contable - con experiencia y disponibilidad para viajar","BlanqueoS.A","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Vendedora para Shopping  - con experiencia","Arpelli","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Recaptación de socios /  Importante Organización.","Synapsis","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Represetantes de Ventas - Para Colombia & USA","TARRACOS.A.","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Supervisor de Equipo de venta para sector financiero  Call Center - Turno tarde","CasaTr3s","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Gestor administrativo para trabajo desde casa  - Trabajo Online","SERLETSERVICIOSAUXILIARES","S.L","Montevideo-Montevideo","10 setiembre",2018-11-24 03:00:55
"Responsable Técnico Comercial Químico","Possum","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Responsable de Seguridad Industrial y Salud Ocupacional","Possum","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Operador/Telemarketer - varios turnos","Metrocall","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Porteros para  Recepción ","Possum","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Technical Support Representative.","Synapsis","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Auxiliar de depósito - Para casa de remate e importadora de muebles","RetadeSRL","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Mecánico - Para importante Industria Química","ManpowerGroup","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Responsable Comercial","KPMG","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Analista Funcional","ManpowerGroup","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Desarrollador Junior - Lunes a Viernes 6 Horas Diarias","DESIGNWARE","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Vendedor Shopping 3 Cruces","VitaeConsultores","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Operarios - Turnos rotativos","KPS","SanJosé","Libertad","10 setiembre",2018-11-24 03:00:55
"Soldador con experiencia en  caños de escapes","WilcapeCarS.A.","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Agente de Importaciones con libreta CAT A - Contrato a término","ManpowerGroup","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Representantes de ventas a distribuidores - Disponibilidad Inmediata","Arachanes","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"instalalador de sistema de cctv y alarmas con experiencia. Instalador de cableado estructurado - con experiencia","Instalart","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Docente de idioma español - para dictar clases en Academia horario nocturno","BienestarLaboralyCultural","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Cuidador para Residencial - Con experiencia","Campodimele","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Recepcionista  - Turnos Rotativos","FincaPiedra","SanJosé","MalAbrigo","10 setiembre",2018-11-24 03:00:55
"Auxiliar administrativo - para cobertura médica","ASOCIACIÓNESPAÑOLA","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Merchandiser","ConsultoraHumanphi","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Fiambrero/a","PuertadelSolS.R.L.","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Docentes de inglés - con disponibilidad para Academia","BienestarLaboralyCultural","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Operario de producción","Colonial","Colonia","JuanLacaze","10 setiembre",2018-11-24 03:00:55
"Copywriter creativo - Desde casa","TechnoGlobal","Artigas",NA,"10 setiembre",2018-11-24 03:00:55
"Medical Billing Agent","MAYMURCOMPANYS.A.","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Asistente comercial - Para rubro automotriz","ManpowerGroup","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Ingeniero para responsabilidades en Planta de Laboratorio","ConsultoraHumanphi","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Vendedor Cajero para Farmacia - 6 horas","JacquelineHernández","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Ingeniero de ventas","VP","Selección","Colonia-ColoniaDelSacramento","10 setiembre",2018-11-24 03:00:55
"Pintor de autos con experiencia ","WilcapeCarS.A.","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Acompañante de enfermos Nocturnas - para Ciudad de la Costa","SECOM","Canelones","Canelones","10 setiembre",2018-11-24 03:00:55
"Foguista","Gtau","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Ventas telefónicas ","Synapsis","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Docente - Atencion al cliente y ventas","INFA","Colonia","ColoniaDelSacramento","10 setiembre",2018-11-24 03:00:55
"Docente - RELACIONES SINDICALES, MANEJO DE CONFLICTOS Y LEGISLACIÓN LABORAL. ","INFA","Colonia","ColoniaDelSacramento","10 setiembre",2018-11-24 03:00:55
"Docente  - Adm y fundamentos RRHH","INFA","Colonia","ColoniaDelSacramento","10 setiembre",2018-11-24 03:00:55
"VENDEDOR DE LOCAL  - para COLONIA SHOPPING","FRIEDMAN","Colonia","ColoniaDelSacramento","10 setiembre",2018-11-24 03:00:55
"Runners  - Restaurant","ParadorLaHuella","Maldonado","FaroJoseIgnacio","10 setiembre",2018-11-24 03:00:55
"Vendedor viajante para el interior del país","CPAFerrere","Montevideo","Montevideo","10 setiembre",2018-11-24 03:00:55
"Vendedora para local en shopping - con conocimiento en diseño gráfico","KilometroCero","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Cadete con experiencia - Para reconocida empresa líder en su rubro","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Operador de Call Center (Temporal) - Para importante empresa financiera    ","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Telemarketer de productos financieros - Part Time","NGS","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Operario de mantenimiento Senior  -  Con manejo de inglés","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Team Leader de Atención a Servicios Turísticos  - Zonamerica ","Despegar.com","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Secretaria Administrativa (Temporal) - Para importante organización","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Recepcionista Administrativa - Para importante empresa multinacional líder en su rubro","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Técnico Electromecánico - Service","Curbelo&Cianci","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Analista Sr de Control de Gestión  - Zonamerica ","Despegar.com","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Recepcionista hotelero 15 23  preferencia femenino  - experiencia manejo programa opera o Jayg, demostrable","RegencyWayMontevideoHotel","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Analista de Sistemas ","PricewaterhouseCoopers","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Auxiliar de logística","woOw!","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Estudiante de Diseño Web ","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Coordinador de operaciones Ecommerce - Telefónica","Tgestiona","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Supervisor de Seguridad Bilingue  - Experiencia en Cargo Similar en el área excluyente","GrupoHumanoConsultores","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Cadete Mensajero  - Con Moto propia ","UESS.A","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Pasante para el departamente de Tecnología - Telefónica","Tgestiona","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Recepcionista - Recepcionista","ConsultoresAUREN","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Administrativa recepcionista","CCI","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Subjefe de Mantenimiento y Operaciones - Ciudad de Las Piedras","Corfrisa","Canelones","LasPiedras","7 setiembre",2018-11-24 03:00:55
"Elevadorista/Chofer con Libreta Profesional - Para Nordex, industria automotriz de gran trayectoria ubicada en Colón","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Ejecutivo de ventas - Jóvenes profesionales ","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Técnico de Mantenimiento Industrial  - para Pando","Adecco","Canelones","Pando","7 setiembre",2018-11-24 03:00:55
"Busco Urgente Empleada para Peluqueria - Con Experiencia y Conocimiento Real","MairaEstilista","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Auxiliar Administrativo - Control de Stock para Montevideo.","randstad","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Auxiliar Administrativo  Contable - Para Estudio Contable ubicado en Zona Centro","BASAsociados","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Vendedor de salón - Concesionaria Punta del Este ","Aglh","Maldonado","PuntaDelEste","7 setiembre",2018-11-24 03:00:55
"Vendedor de salón - Concesionaria Punta del Este","Aglh","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Analista de Sistemas","Multiline","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Vendedor","KeguayViajes","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Vendedores telefónicos","Synapsis","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Psicólogo para Reclutamiento y Selección - Empresa de Retail en Montevideo.","randstad","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Asesor para Soporte Técnico - Inglés Avanzado Excluyente","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Psicólogo para Reclutamiento y Selección - Empresa de Retail en Maldonado.","randstad","Maldonado","Maldonado","7 setiembre",2018-11-24 03:00:55
"Técnico en Sistemas, Comunicación y Diseño - Para Ente Público","Coneban","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"IT Trainee","TataConsultancyServices","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Auxiliar de Limpieza  - Ciudad de la Costa","EventualesConsultora","Canelones","Lagomar","7 setiembre",2018-11-24 03:00:55
"Operario de Logistica - con disponibilidad horaria","GrupoHumanoConsultores","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Plan de Capacitación Remunerada  - Para Programadores Jr o Estudiantes de Programación","ManpowerGroup","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Administrativa recepcionista","MARCHESANOCONSULTORES","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Agente de atención al cliente telefónica.","Synapsis","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Empleada de mostrador - y elaboracion de sandwiches con experiencia","RodrigoNegreira","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Asistente de Visual","DivinoS.A.","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Merchandisig Rubro Farmaceutico - con vehiculo propio (excluyente)","GrupoHumanoConsultores","Montevideo","Montevideo","7 setiembre",2018-11-24 03:00:55
"Reponedor/a - CANELONES ","ESECE","Canelones","Canelones","7 setiembre",2018-11-24 03:00:55
"Telefonista - Recepcionista","randstad","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Auxiliar contable - zona norte de Montevideo","PricewaterhouseCoopers","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Jefe de Calidad y Director Técnico","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Auxiliar de depósito  -  Sin experiencia laboral","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Técnico de Soporte L1","ArnaldoC.CastroS.A.","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Cadete - Administrativo","VP","Selección","Montevideo-Montevideo","6 setiembre",2018-11-24 03:00:55
"Coordinador de Recursos Humanos - Disponibilidad para viajar","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Responsable de Concesionarios","Advice","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Cadete administrativo ","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Asesor Comercial","Advice","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Atención al Cliente","RUAAsistencia","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Desarrollador Genexus - con experiencia","MilagrosBuffa","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Telemarketer","INTEGRACIÓNAFAP","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Asistente de Marketing & Comunicaciones.","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Electromecánico  de Mantenimiento -  Para Nordex, industria automotriz de gran trayectoria ubicada en Colón","ManpowerGroup","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"ASISTENTE DE SEGUROS PATRIMONIALES - Con experiencia (excluyente)","MatíasStagnari","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Auxiliar Administrativo Contable","Advice","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Responsable de Analítica de Datos – Ref. 9087","PricewaterhouseCoopers","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Administrador de Sistemas Jr","BANCADECUBIERTACOLECTIVADEQUINIELASDEM","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
"Analista de Producción","BANCADECUBIERTACOLECTIVADEQUINIELASDEM","Montevideo","Montevideo","6 setiembre",2018-11-24 03:00:55
