"link","puesto","empresa","nivel","area","fecha","detalle","departamento","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"https://trabajo.gallito.com.uy/anuncio/jefa-de-cajas-qdsvh","JEFA DE CAJAS","Importante empresa","Supervisor / Encargado","Ventas - Comercial","Hace 3 semanas ","JEFA DE CAJAS, para SUPERMERCADO con Conocimiento en Sistema Scantech y experiencia mínima dos años en el cargo. Tareas de Supervisión General , Arqueos, D ...","montevideo",2019-11-10 20:09:42,"
            JEFA DE CAJAS para SUPERMERCADO con Conocimiento en Sistema Scantech y experiencia mínima dos años en el cargo.Tareas de  Supervisión General, Arqueos, Devoluciones, Tarjetas de Créditos, Tickets de Alimentación y Cierres de Caja.        ","
            JEFA DE CAJAS, para SUPERMERCADO con Conocimiento en Sistema Scantech y experiencia mínima dos años en el cargo. Tareas de Supervisión General , Arqueos, Devoluciones, Tarjetas de Créditos, Tickets de Alimentación y Cierres de Caja.        ",NA
"https://trabajo.gallito.com.uy/anuncio/jefa-de-fiambreria-q482m","JEFA DE FIAMBRERÍA","","Jefe","Ventas - Comercial","Hace 1 mes ","Encargada  de Fiambrería para Supermercado. Experiencia comprobable. Sueldos acorde a los laudos. Encargada de Fiambrería para Supermercado. Experiencia co ...","montevideo",2019-11-10 20:09:42,"
            Encargada de Fiambrería para Supermercado. Experiencia comprobable. Sueldos acorde a los laudos.        ","
            Encargada  de Fiambrería para Supermercado. Experiencia comprobable. Sueldos acorde a los laudos.        ",NA
"https://trabajo.gallito.com.uy/anuncio/jefe-de-administracion-dmend","JEFE DE ADMINISTRACIÓN","Importante empresa","Profesional","Finanzas - Contabilidad - Auditoria","Hace 1 semana ","Flujo de fondos - Relevamiento de cajas - Manejo de administración contable y financiera - Presentación de informes, resultados, balances, etc. REsponsable ...","montevideo",2019-11-10 20:09:42,"
            REsponsable del área administrativo contable        ","
            Flujo de fondos - Relevamiento de cajas - Manejo de administración contable y financiera - Presentación de informes, resultados, balances, etc.        ",NA
"https://trabajo.gallito.com.uy/anuncio/jefe-de-cocina-567m9","JEFE DE COCINA","Rumba","Técnico / Especialista","Hotelería - Gastronomía - Turismo","Hace 1 semana ","Planificar mice en place
Organizar cocina
organizar platos
dirigir y controlar los servicios. Mantener buen ambiente laboral.
Manejo de stock y de costos.
 ...","montevideo",2019-11-10 20:09:42,"
            Mantener buen ambiente laboral.
Manejo de stock y de costos.
elaboraciones de carta y platos nuevos.        ","
            Planificar mice en place
Organizar cocina
organizar platos
dirigir y controlar los servicios.        ","
                Bachillerato secundaria en chef.                Experiencia de 3 años en el área de Hotelería - gastronomía - turismo.                Manejo de programas:Excel a basico."
"https://trabajo.gallito.com.uy/anuncio/jefe-de-cocina-76y2n","JEFE DE COCINA","","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 semana "," 

Oferta de trabajo, buffet en ciudad vieja solicita jefe de cocina.","montevideo",2019-11-10 20:09:42,"
            
Oferta de trabajo, buffet en ciudad vieja solicita jefe de cocina.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/jefe-de-cocina-con-experiencia-ugn8q","JEFE DE COCINA CON EXPERIENCIA","Importante empresa","Supervisor / Encargado","Hotelería - Gastronomía - Turismo","Hace 1 mes ","eleccionamos Jefe de cocina para Restaurante ubicado en Pocitos.
Es indispensable contar con experiencia comprobable.
Disponibilidad horaria para el turno  ...","montevideo",2019-11-10 20:09:42,"
            Funciones:
1. Elaboración de producción
2. Organización general de cocina
3. Pedidos materia prima
4. Liderar y capacitar equipo de cocina y servicio con responsabilidad y criterio
5. Realizar y supervisar limpieza y mantenimiento de la cocina
6. Cumplir con las normas y protocolos impuestos por la empresa        ","
            eleccionamos Jefe de cocina para Restaurante ubicado en Pocitos.
Es indispensable contar con experiencia comprobable.
Disponibilidad horaria para el turno nocturno.
Ofrecemos:
Buen ambiente laboral, salario acorde a las responsabilidades.
Ingreso inmediato.
Adjuntar CV con foto.        ","
                                Experiencia de 2 años en el área de Hotelería - gastronomía - turismo."
"https://trabajo.gallito.com.uy/anuncio/jefe-de-coordinacion-jbmmz","JEFE DE COORDINACIÓN","Alcance Servicio de Compañía","Supervisor / Encargado","Teleoperadores - Call Center","Hace 1 mes ","Somos una empresa con 23 años de experiencia en acompañar, con más de 50.000 socios que confían en nosotros y en esta oportunidad buscamos un colaborador p ...","montevideo",2019-11-10 20:09:42,"
            Nuestra propuesta: unirte a una organización con gran orientación al cliente (externo e interno), apuntando a generar experiencias memorables de servicio.
La excelencia en la prestación nos convoca a estar a disposición para nuestros socios y colaboradores por lo que te proponemos una dedicación full time.
Serán requisitos contar con formación universitaria que te permita desarrollar metodología basada en proyectos, el trabajo en función de indicadores apoyado en tecnología informática. 
Si ya has trabajado en cargos de similar responsabilidad y buscas nuevos desafíos no dudes en postularte!        ","
            Somos una empresa con 23 años de experiencia en acompañar, con más de 50.000 socios que confían en nosotros y en esta oportunidad buscamos un colaborador para sumarse a nuestro equipo de Prestación de Servicios.
Si te consideras un buen motivador para el liderazgo, desarrollo y unión de equipos de trabajo; si la planificación y la organización son pilares en tu labor diaria… te estamos buscando!        ","
                Universitario en administración.                Experiencia de 3 años en el área de Atención al cliente.Experiencia de 3 años en el área de Salud.Experiencia de 3 años en el área de Servicios - oficios.                Manejo de programas:Office a avanzado."
"https://trabajo.gallito.com.uy/anuncio/jefe-de-departamentotecnico-dd7ba","JEFE DE DEPARTAMENTOTECNICO","Empresa Multinacional Seleciona","Jefe","Producción","Hace 3 semanas "," Empresa Multinacional selecciona para división Auto Automotive 

JEFE DE DEPARTAMENTO TÉCNICO.



Ingeniero Industrial Mecánico  con experiencia cálculo e ...","montevideo",2019-11-10 20:09:42,"
            Empresa Multinacional selecciona para división Auto Automotive 
JEFE DE DEPARTAMENTO TÉCNICO.
Ingeniero Industrial Mecánico  con experiencia cálculo estructural, mantenimiento y manejo de personal.
Se valora conocimiento en normas de calidad ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/jefe-de-mantenimiento-sam57","JEFE DE MANTENIMIENTO","Importante Empresa","Jefe","Producción","Hace 1 mes ","Reporta a la Gerencia Industrial y tiene bajo su responsabilidad la gestión del mantenimiento de todas las plantas industriales de la empresa. Es responsab ...","treinta-y-tres",2019-11-10 20:09:42,"
            Es responsable por la planificación, coordinación y supervisión de la gestión del mantenimiento y proyectos de mejora de las instalaciones, la elaboración del presupuesto anual y sus correspondientes indicadores de gestión así como también  velar por el cumplimiento de la política de seguridad y optimización de los recursos de acuerdo a los objetivos delineados por la empresa. 
REQUIERE RADICACION EN CIUDAD DE TREINTA Y TRES.        ","
            Reporta a la Gerencia Industrial y tiene bajo su responsabilidad la gestión del mantenimiento de todas las plantas industriales de la empresa.        ","
                Universitario en ingeniería industrial.                Experiencia de 3 años en el área de Otra.                Manejo de programas:Office a avanzado.                Idioma Inglés a intermedio."
"https://trabajo.gallito.com.uy/anuncio/jefe-de-operaciones-h78yz","JEFE DE OPERACIONES","Importante empresa","Jefe","Logística - Distribución","Hace 3 semanas ","Su principal responsabilidad es la gestión integral de la operación logística.

Nos orientamos a la búsqueda de candidatos con gran capacidad de liderazgo, ...","montevideo",2019-11-10 20:09:42,"
            Ofrecemos la oportunidad de integrar un buen equipo de trabajo y remuneración acorde a las responsabilidades.
El presente aviso de búsqueda alcanza a personas con posible discapacidad en cumplimiento de la Ley. 19691.        ","
            Su principal responsabilidad es la gestión integral de la operación logística.
Nos orientamos a la búsqueda de candidatos con gran capacidad de liderazgo, orientación al cumplimiento de los procesos definidos para la obtención de los KPI`s establecidos, vocación de servicio orientado al cliente y trabajo en equipo.
Requisitos:
•	Experiencia mínima  4 años.
•	Estudiante avanzo o egresado de Administración, Logística o afines.
•	Conocimientos de sistemas gestión de almacén.
•	Manejo de herramientas informáticas.
•	Inglés nivel medio.        ","
                                Experiencia de 4 años en el área de Logística - distribución.                Manejo de programas:Excel a avanzado.Manejo de programas:Office a avanzado.                Idioma Inglés a intermedio."
"https://trabajo.gallito.com.uy/anuncio/jefe-de-seguridad-montevideo-full-time-vpd9p","JEFE DE SEGURIDAD - MONTEVIDEO FULL TIME","Importante empresa","Jefe","Seguridad - Vigilancia","Hace 1 mes ","Se busca incorporar al equipo un Jefe de Seguridad

Masculino mayor de 40 años
Formación en la rama de la seguridad (se valorará si es retirado militar con ...","montevideo",2019-11-10 20:09:42,"
            Adjuntar CV con foto        ","
            Se busca incorporar al equipo un Jefe de Seguridad
Masculino mayor de 40 años
Formación en la rama de la seguridad (se valorará si es retirado militar con cargos oficiales).
Buen dominio informático, y manejo de personal
Excluyente: libreta de conducir y disponibilidad horaria full time.        ","
                Universitario en educación militar.                Experiencia de 5 años a más en el área de Seguridad - vigilancia."
"https://trabajo.gallito.com.uy/anuncio/jefe-de-sistemas-bv7uu","JEFE DE SISTEMAS","ADVICE","Jefe","Tecnologías de la información","Hace 1 mes ","Seleccionamos para importante empresa nacional.

Buscamos:
Profesional egresado de Ingeniería Sistemas, Licenciado en Sistemas o carreras afines con domini ...","montevideo",2019-11-10 20:09:42,"
            Gestionará junto a su equipo de trabajo las áreas de Desarrollo e Infraestructura de la División de Tecnología de la Información, Software, Soporte de Redes, Telecomunicaciones y Help Desk, asegurando la integridad y confidencialidad de la información, en el marco del cumplimento de los objetivos estratégicos de la organización.
Propondrá estrategias de TI y elaborará planes para su implementación.
Determinará políticas, estándares y procedimientos de TI.
Proveerá servicios de desarrollo, implementación y mantenimiento de Software, Soporte de Redes, Infraestructura y Help Desk a todas las áreas de la empresa.
Integrará los negocios y servicios con las soluciones de TI.
Gestionará la relación con proveedores de productos y servicios de TI.        ","
            Seleccionamos para importante empresa nacional.
Buscamos:
Profesional egresado de Ingeniería Sistemas, Licenciado en Sistemas o carreras afines con dominio de idioma inglés. Conocimientos de lenguajes de programación, base de datos y de metodologías ágiles de desarrollo de software.
El candidato debe tener una experiencia profesional en posiciones de similar responsabilidad de al menos cinco años, valorándose la participación en la implementación de software integrales de gestión comercial (ERP).        ",NA
"https://trabajo.gallito.com.uy/anuncio/jefe-de-sustentabilidad-comunicaciones-442sp","JEFE DE SUSTENTABILIDAD & COMUNICACIONES","Para Montes del Plata","Profesional","Arte - Diseño - Comunicación","Hace 1 mes ","En nuestro día a día, trabajamos en comunidades del interior del país, conociendo a personas que nos inspiran, que rescatan valores como el compromiso, la  ...","colonia",2019-11-10 20:09:42,"
            ¿Quieres el desafío?
Como miembro de nuestro equipo, serás responsable por ejecutar (y contribuir en la definición de) la estrategia de sustentabilidad y comunicación de la empresa, para el complejo industrial y su zona de influencia, en colaboración con la gerencia del área.
A través de ti, Montes del Plata establecerá vínculos sólidos y de largo plazo con las comunidades y grupos de interés locales, promoviendo la gestión social de los impactos asociados a la operación de la empresa. Generarás diálogos participativos e impulsarás actividades que contribuyan al desarrollo de los diferentes actores en el área de influencia de la operación industrial, fomentando un entorno positivo a lo largo de toda la cadena de valor. Trabajarás generando también excelentes interacciones hacia el interior de la empresa, coordinando con otras áreas programas, planes e iniciativas que tengan impacto dentro y fuera de la organización.
Diseñarás, planificarás e implementarás acciones de comunicación externa, gestionando los diferentes canales disponibles. Serás el principal interlocutor ante los medios de comunicación e instituciones de la región: prensa, autoridades locales, comunidad, ámbitos público-privados, contratistas, proveedores, organizaciones sociales y productores rurales, entre otros.
¿Es tu perfil?
Nuestra búsqueda se orienta a profesionales cuya experiencia integre el área de comunicaciones (institucional, periodismo o publicidad) con disciplinas referidas a la gestión social (sociología, asistencia social o antropología), preferentemente en organizaciones de porte en el sector industrial o en el ámbito de consultoría. En este sentido, serán de especial valor los antecedentes relativos a la gestión de proyectos en el área de responsabilidad social en el ámbito corporativo, así como de comunicación organizacional. Es indispensable contar con excelente nivel de inglés y de redacción en español, así como un manejo avanzado de herramientas informáticas. Se valorarán los conocimientos en el uso de aplicaciones de diseño, edición audiovisual, gestión de redes sociales y comunicación digital. Será de interés la experiencia en actividades de desarrollo local, así como la formación en las áreas Medioambiental, de Salud y Seguridad Ocupacional. Se considerará la experiencia en elaboración de reportes e indicadores de sustentabilidad. El desempeño de la función implica residir en el departamento de Colonia o zonas cercanas.
Buscamos personas apasionadas y comprometidas, que quieran construir cambios reales y hacer la diferencia, con foco en el desarrollo de un futuro sustentable. Es imprescindible poseer un interés sincero por establecer lazos con las comunidades implicadas y sus diversos representantes, así como demostrar comprensión de las realidades sociales y políticas, aplicando un alto nivel de creatividad práctica. Lo anterior conlleva vocación por conectar y potenciar diferentes interlocutores e iniciativas, manteniendo excelentes estándares de ejecución y rendición de cuentas. Se requiere de una visión madura y estratégica, que contemple las necesidades del negocio y promueva el desarrollo de sinergias con los diferentes actores sociales.        ","
            En nuestro día a día, trabajamos en comunidades del interior del país, conociendo a personas que nos inspiran, que rescatan valores como el compromiso, la responsabilidad y la autogestión.
¿Es tu lugar?
Ser sustentable, para Montes del Plata, implica gestionar el negocio de una forma equilibrada y armónica con el medio ambiente y con todos los actores involucrados. Para esto utilizamos las mejores prácticas y tecnologías disponibles, manteniendo además un diálogo abierto y continuo con la sociedad.
Las comunidades locales que se encuentran en el entorno de nuestras operaciones forestales e industriales son uno de nuestros principales interlocutores. La mejora en la calidad de vida de los habitantes de dichas comunidades vecinas es un objetivo en sí mismo, por lo cual buscamos incentivar, apoyar y acompañar aquellos proyectos que generen valor compartido y promuevan el desarrollo local, a través de la autogestión comunitaria y el fortalecimiento de la trama social.        ",NA
"https://trabajo.gallito.com.uy/anuncio/jefe-para-call-center-de-cobranzas-zona-area-metropolitana-j785n","JEFE PARA CALL CENTER DE COBRANZAS (ZONA: ÁREA METROPOLITANA)","ADVICE","Supervisor / Encargado","Teleoperadores - Call Center","Hace 1 mes ","Importante institución financiera.

Personas con formación terciaria en Administración de Empresas, Marketing, o carreras afines. 
Deberán contar con muy b ...","montevideo",2019-11-10 20:09:42,"
            Coordinará la operativa del área, realizando un trabajo personalizado con los agentes que incluya el seguimiento, asesoramiento, supervisión de resultados e implementación de mejoras en los procesos. 
Estará a cargo de los indicadores y métricas del área de Cobranzas del Call Center, con foco en la productividad y eficiencia de su gestión. 
Auditará a los agentes que actúan en el trabajo de campo, realizando escuchas telefónicas en tiempo real o a posteriori en colectivo para mejorar la diligencia y efectividad en los procedimientos. 
Organizará reuniones diarias con el equipo de asesores, con el fin de estimular y motivar el intercambio.        ","
            Importante institución financiera.
Personas con formación terciaria en Administración de Empresas, Marketing, o carreras afines. 
Deberán contar con muy buen dominio de herramientas informáticas. 
Se requiere experiencia en cargos similares de al menos 2 años, liderando equipos de call center, preferentemente en cobranzas.        ",NA
"https://trabajo.gallito.com.uy/anuncio/joven-para-atencion-al-publico-ppaq5","JOVEN PARA ATENCIÓN AL PÚBLICO","","Auxiliar","Atención al cliente","Hace 3 semanas "," Joven para atención al publico de Confitería (2 vacantes).



Horario Rotativo: de 9 a 14 ó de 16 a 21 - Ref.5

Horario Fijo: de 14 a 21 hs - Ref.7

Libre ...","montevideo",2019-11-10 20:09:42,"
            Joven para atención al publico de Confitería (2 vacantes).
Horario Rotativo: de 9 a 14 ó de 16 a 21 - Ref.5
Horario Fijo: de 14 a 21 hs - Ref.7
Libre: Domingo (a todo el personal)
Zona: Montevideo Shopping.
Se Valorará cursos de Atención al Publico y Relacionados.","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/junior-accountant-2589n","JUNIOR ACCOUNTANT","ADVICE","Analista","Finanzas - Contabilidad - Auditoria","Hace 1 mes ","Objetivos de la posición:
Proveer servicios de contabilidad a diferentes clientes, asistir en la preparación de estados financieros bajo las normas IFRS y  ...","canelones",2019-11-10 20:09:42,"
            Seleccionamos para The Winterbotham Trust Company, empresa multinacional.
Buscamos:
Estudiantes avanzados o egresados de Contador Público que cuenten con: 
Dominio intermedio-avanzado de inglés.
Buen manejo de Excel.
Experiencia en preparación de Declaraciones Juradas. 
Uno o dos años de experiencia previa en posiciones similares, habiendo realizado registraciones contables, conciliaciones bancarias y tareas administrativas.        ","
            Objetivos de la posición:
Proveer servicios de contabilidad a diferentes clientes, asistir en la preparación de estados financieros bajo las normas IFRS y proporcionar apoyo administrativo al departamento.        ","
                Universitario en contabilidad.                Experiencia de 1 año en el área de Finanzas - contabilidad - auditoria.                Manejo de programas:Excel a intermedio.                Idioma Inglés a intermedio."
"https://trabajo.gallito.com.uy/anuncio/lavador-47tva","LAVADOR","Importante empresa del rubro Automotriz","Auxiliar","Servicios - Oficios","Hace 1 semana ","Lavador de autos

Tarea Principal: lavado exterior e interior de vehículos y
manejo de los mismos.

EXCLUYENTE: Licencia de conducir auto (Cat. A) vigente. ...","montevideo",2019-11-10 20:09:42,"
            Contribuir a la calidad del servicio y conformidad del cliente        ","
            Lavador de autos
Tarea Principal: lavado exterior e interior de vehículos y
manejo de los mismos.
EXCLUYENTE: Licencia de conducir auto (Cat. A) vigente.- No se considerarán postulaciones sin este requisito
Edad: 19 a 25 años        ","
                                Experiencia de 1 año en el área de Otra."
"https://trabajo.gallito.com.uy/anuncio/lavador-de-autos-ahgmd","LAVADOR DE AUTOS","Importante empresa","Auxiliar","Servicios - Oficios","Hace 1 mes ","Nos orientamos a la búsqueda de personas responsables, proactivas y con marcado perfil orientado al cliente,para estación de servicio ubicada en zona CARRA ...","montevideo",2019-11-10 20:09:42,"
            Principales tareas: Atención a clientes y lavado de automóviles.        ","
            Nos orientamos a la búsqueda de personas responsables, proactivas y con marcado perfil orientado al cliente,para estación de servicio ubicada en zona CARRASCO.
Horario: De lunes a sábados de 12h a 18 hs
Se ofrece estabilidad, capacitación, buen clima de trabajo y posibilidades de desarrollo.
Remuneración acorde con el puesto 
Se solicita enviar Curriculum Vitae ACTUALIZADO y con FOTO.
IMPRESCINDIBLE LIBRETA DE CONDUCIR, CAT A EN ADELANTE.
Edad: Entre 20 y 50 años.
Sexo: Masculino
Nivel de Estudio: Ciclo Básico Completo        ",NA
"https://trabajo.gallito.com.uy/anuncio/lavador-de-autos-e2tb9","LAVADOR DE AUTOS","","Oficial","Producción","Hace 2 semanas "," Para parking

En Ciudad Vieja

con libreta y experiencia","montevideo",2019-11-10 20:09:42,"
            Para parking
En Ciudad Vieja
con libreta y experiencia        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/lavador-de-coches-pu736","LAVADOR DE COCHES","","Auxiliar","Servicios - Oficios","Hace 1 mes ","Lavado completo, aspirado completo, limpieza total del vehiculo.
Fundamental y excluyente tener libreta de conducir. Es una rentadora de coche por lo tanto ...","canelones",2019-11-10 20:09:42,"
            Es una rentadora de coche por lo tanto los vehiculos deben estar en condiciones de limpieza total a la ahora de entrega, mover autos, trasladar coches si es necesario.
Las faltas son tomadas en cuentas a la hora que decidir cuando se cumple el periodo si queda efectivo.        ","
            Lavado completo, aspirado completo, limpieza total del vehiculo.
Fundamental y excluyente tener libreta de conducir.        ",NA
"https://trabajo.gallito.com.uy/anuncio/lavador-y-estacionar-de-vehiculos-bts6y","LAVADOR Y ESTACIONAR DE VEHÍCULOS","BT PERFORMANCE","Auxiliar","Servicios - Oficios","Hace 1 semana ","SE NECESITA PERSONA MASCULINA ACTIVA  PARA LOS FINES DE SEMANA EN EL DÍA (DE 8 A 20 HS.) DE  Y CUBRIR UN DÍA EN LA SEMANA LA NOCHE (20 A 8HS.)
SU FUNCIÓN L ...","montevideo",2019-11-10 20:09:42,"
            RESPONSABLE AL MANEJAR DENTRO DEL MISMO
RESPONSABLE DEL MANEJO DE DINERO DENTRO DE SU HORARIO
RESPONSABILIDAD DEL PARKING DURANTE SU TURNO        ","
            SE NECESITA PERSONA MASCULINA ACTIVA  PARA LOS FINES DE SEMANA EN EL DÍA (DE 8 A 20 HS.) DE  Y CUBRIR UN DÍA EN LA SEMANA LA NOCHE (20 A 8HS.)
SU FUNCIÓN LOS FINES DE SEMANA ES
*LAVAR AUTOS
*MANEJO DE LOS MISMOS
*ATENDER PARKING, DAR O RECIBIR LOS MISMOS.",NA
"https://trabajo.gallito.com.uy/anuncio/licenciada-en-enfermeria-9q2zb","LICENCIADA EN ENFERMERÍA","Empresa","Técnico / Especialista","Salud","Hace 6 días "," Con título habilitado por MSP.

Edad hasta 30 años 

disponibilidad de horario, 

proactiva con capacidad de liderazgo, 

Sexo femenino. 

Al postularse a ...","montevideo",2019-11-10 20:09:42,"
            Con título habilitado por MSP.
Edad hasta 30 años 
disponibilidad de horario, 
proactiva con capacidad de liderazgo, 
Sexo femenino. 
Al postularse adjuntar   foto        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/licenciadas-os-en-enfermeria-e9qj8","LICENCIADAS/OS EN ENFERMERIA","SERVICIO MEDICO INTEGRAL","Técnico / Especialista","Salud","Hace 3 semanas "," 



Requisitos:

""	Edad hasta 45 años C/Exp. Documentada.      

""	Disponibilidad Horaria (dos turnos minino)          

""	Titulo habilitado por el MSP

"" ...","montevideo",2019-11-10 20:09:42,"
            
Requisitos:
""	Edad hasta 45 años C/Exp. Documentada.      
""	Disponibilidad Horaria (dos turnos minino)          
""	Titulo habilitado por el MSP
""	Curriculum Vitae completo, adjuntando
           fotocopia de: 
- Cedula de Identidad
- Carné de salud vigente
- Credencial Cívica
- Certificado de vacuna de Hepatitis B","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/licenciado-en-enfermeria-544n2","LICENCIADO EN ENFERMERÍA","HOSPITAL POLICIAL","Técnico / Especialista","Salud","Hace 1 mes ","Inherentes a la Profesión.- Inherentes a la Profesión.-","montevideo",2019-11-10 20:09:42,"
            Inherentes a la Profesión.-        ","
            Inherentes a la Profesión.-        ","
                Universitario en otras profesiones afines."
"https://trabajo.gallito.com.uy/anuncio/licenciado-en-enfermeria-82nsj","LICENCIADO EN ENFERMERÍA","Importante empresa","Técnico / Especialista","Salud","Hace 1 mes ","Funciones y responsabilidades
Licenciado en Enfermería, para docencia en importante escuela del sector.
Imprescindible tener mínimo un año como Licenciado  ...","montevideo",2019-11-10 20:09:42,"
            Funciones y responsabilidades
Licenciado en Enfermería, para docencia en importante escuela del sector.
Imprescindible tener mínimo un año como Licenciado y titulo certificado por M.S.P.
Disponibilidad horaria en turno vespertino entre las 17h y 22horas, 4 horas por día de lunes a viernes.
Se valora experiencia en docencia pero no es imprescindible.
(sin limite de edad)
Abstenerse extranjeros sin documentación homologada y estudiantes de licenciatura.
Licenciado en Enfermería, para docencia en importante escuela del sector.
Imprescindible tener mínimo un año como Licenciado y titulo certificado por M.S.P.
Disponibilidad horaria turno vespertino entre las 17h y 22horas, 4 horas por día de lunes a viernes.
Se valora experiencia en docencia pero no es imprescindible.
Abstenerse extranjeros sin documentación homologada.        ","
            Funciones y responsabilidades
Licenciado en Enfermería, para docencia en importante escuela del sector.
Imprescindible tener mínimo un año como Licenciado y titulo certificado por M.S.P.
Disponibilidad horaria en turno vespertino entre las 17h y 22horas, 4 horas por día de lunes a viernes.
Se valora experiencia en docencia pero no es imprescindible.
(sin limite de edad)
Abstenerse extranjeros sin documentación homologada y estudiantes de licenciatura.
Licenciado en Enfermería, para docencia en importante escuela del sector.
Imprescindible tener mínimo un año como Licenciado y titulo certificado por M.S.P.
Disponibilidad horaria en turno vespertino de 17h a 22horas, 4 horas por día de lunes a viernes.
Se valora experiencia en docencia pero no es imprescindible.
Abstenerse extranjeros sin documentación homologada.        ","
                                                Manejo de programas:Excel a intermedio."
"https://trabajo.gallito.com.uy/anuncio/licenciado-en-enfermeria-se2t4","LICENCIADO EN ENFERMERÍA","Importante empresa","Técnico / Especialista","Salud","Hace 1 mes ","Licenciado en Enfermería, para docencia en importante escuela del sector.
Imprescindible tener mínimo un año como Licenciado y titulo certificado por M.S.P ...","montevideo",2019-11-10 20:09:42,"
            Licenciado en Enfermería, para docencia en importante escuela del sector.
Imprescindible tener mínimo un año como Licenciado y titulo certificado por M.S.P.
 Disponibilidad horaria en turno MATUTINO entre las 7h y 12horas, 4 horas por día de lunes a viernes.
Se valora experiencia en docencia pero no es imprescindible.
(sin limite de edad) 
Abstenerse extranjeros sin documentación homologada y estudiantes de licenciatura.        ","
            Licenciado en Enfermería, para docencia en importante escuela del sector.
Imprescindible tener mínimo un año como Licenciado y titulo certificado por M.S.P.
 Disponibilidad horaria en turno Matutino entre las 7h y 12horas, 4 horas por día de lunes a viernes.
Se valora experiencia en docencia pero no es imprescindible.
(sin limite de edad) 
Abstenerse extranjeros sin documentación homologada y estudiantes de licenciatura.        ","
                                                Manejo de programas:Office a basico.Manejo de programas:Office a basico."
"https://trabajo.gallito.com.uy/anuncio/licenciado-en-enfermeria-u5vsb","LICENCIADO EN ENFERMERIA","","Técnico / Especialista","Salud","Hace 1 semana "," LICENCIADO en enfermería masculino 4 x 1,sueldo mensual nominal $35.711 Psiquiatría INAU Adolecentes Zona 3 Cruces","montevideo",2019-11-10 20:09:42,"
            LICENCIADO en enfermería masculino 4 x 1,sueldo mensual nominal $35.711 Psiquiatría INAU Adolecentes Zona 3 Cruces        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/licenciado-en-oftalmologia-2agb9","LICENCIADO EN OFTALMOLOGÍA","  ","Ejecutivo Comercial","Ventas - Comercial","Hace 4 semanas ","Seleccionamos Licenciado en Oftalmología para desempeñarse en prestigiosa Óptica.

La posición implica: la atención personalizada al cliente, evacuando dud ...","montevideo",2019-11-10 20:09:42,"
            REQUISITOS:
- Bachillerato completo.
- Conocimientos de Óptica.
- Inclinación por la atención en Consultorio.
- Capacidad para aprender un Software personalizado de la empresa.
- Se valorará experiencia en ventas.
Jornada laboral: Lunes a Viernes de 11:30 a 19:30 hs. – Sábados de 09:00 a 13:00 hs.
OFRECEMOS:
La posibilidad de ingresar a una empresa líder en su sector.        ","
            Seleccionamos Licenciado en Oftalmología para desempeñarse en prestigiosa Óptica.
La posición implica: la atención personalizada al cliente, evacuando dudas y consultas oftalmológicas. Se busca lograr los objetivos de venta establecidos por el área, manteniendo la calidad de atención que destaca a la empresa, brindando un óptimo servicio.        ",NA
"https://trabajo.gallito.com.uy/anuncio/licenciados-en-enfermeria-hunz2","LICENCIADOS EN ENFERMERÍA","Sanatorio Psiquiátrico","Técnico / Especialista","Salud","Hace 1 semana "," Con experiencia en atención a pacientes psiquiátricos.","montevideo",2019-11-10 20:09:42,"
            Con experiencia en atención a pacientes psiquiátricos.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/licenciados-y-auxiliares-de-enfermeria-uet95","LICENCIADOS Y AUXILIARES DE ENFERMERÍA","Mutualista Hospital Evangélico","Técnico / Especialista","Salud","Hace 3 semanas ","Se Valorará: 
- Disponibilidad Horaria. 
- Capacidad en trabajo en equipo. 
- Vocación de servicio. 
- Referencias laborales acreditadas. 

Adjuntar CV con ...","montevideo",2019-11-10 20:09:42,"
            MUTUALISTA HOSPITAL EVANGÉLICO selecciona para incorporar a su equipo de trabajo: 
LICENCIADOS Y AUXILIARES DE ENFERMERÍA. 
Para CTI Pediátrico, CTI Neonatal, CTI Adultos, Emergencia, Block Quirúrgico, Maternidad y Pediatría. 
Requisitos: 
- Título inscripto en el MSP. 
- Experiencia acreditada en las áreas mencionadas. 
- Carné de Salud y vacunas vigentes.        ","
            Se Valorará: 
- Disponibilidad Horaria. 
- Capacidad en trabajo en equipo. 
- Vocación de servicio. 
- Referencias laborales acreditadas. 
Adjuntar CV con foto y comprobantes desde el 15/10/19 hasta el 29/10/19 incl.        ",NA
