"link","puesto","empresa","nivel","area","fecha","detalle","departamento","fecha_scraping","Responsabilidades","Funciones","Requisitos"
"https://trabajo.gallito.com.uy/anuncio/chofer-bjemt","CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," Para reparto 

De 20 a 25 años","montevideo",2019-10-17 16:10:35,"
            Para reparto 
De 20 a 25 años        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-camion-y-bobcat-ahg46","CHOFER CAMIÓN Y BOBCAT","Incipio SRL","Peon","Servicios - Oficios","Hace 4 horas ","Chofer de camión y retroexcavadora. Se valorarán conocimientos en el área de la construcción.","montevideo",2019-10-17 16:10:35,"
            Se valorarán conocimientos en el área de la construcción.        ","
            Chofer de camión y retroexcavadora.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-con-libreta-d-o-c-tauzj","CHOFER CON LIBRETA D O C","Importante empresa","Peon","Servicios - Oficios","Hace 3 días ","Seleccionamos para Centro Logístico ubicado en proximidades de Piedras Blancas: CHOFER con libreta D o C (para zafra de 3 meses)
Se requiere de experiencia ...","montevideo",2019-10-17 16:10:35,"
            Tareas:
Entrega a locales y clientes
Manejo de facturas y documentos varios
Ayuda en la carga y descarga
Tareas afines        ","
            Seleccionamos para Centro Logístico ubicado en proximidades de Piedras Blancas: CHOFER con libreta D o C (para zafra de 3 meses)
Se requiere de experiencia en el cargo , disponibilidad horaria y residencia próxima a la zona, además de conocimiento de calles.        ","
                Ciclo básico en otras profesiones afines.                Experiencia de 2 años en el área de Otra."
"https://trabajo.gallito.com.uy/anuncio/chofer-de-semirremolque-zqe7p","CHOFER DE SEMIRREMOLQUE","Empresa de transporte de carga","Peon","Servicios - Oficios","Hace 2 semanas ","CHOFER PARA SEMIRREMOLQUE SIN LIMITE DE CARGA
Requisitos excluyentes: 3 años en planilla de empresa profesional de carga y curso de ISEV o CEPA aprobado.
S ...","montevideo",2019-10-17 16:10:35,"
            Llevar a destino en tiempo y forma las tareas encomendadas.        ","
            CHOFER PARA SEMIRREMOLQUE SIN LIMITE DE CARGA
Requisitos excluyentes: 3 años en planilla de empresa profesional de carga y curso de ISEV o CEPA aprobado.
Se valorará: Experiencia en puerto de Montevideo y/o experiencia en contenedores.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-de-taxi-a6juq","CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 3 semanas ","CHOFER PARA TAXI DE MONTEVIDEO. EFECTIVO Y SUPLENCIAS. PARA HORARIO DIURNO DE 3 A 15 HS. Y PARA HORARIO NOCTURNO DE 15 A 3 HS. CON RELEVO PUERTA A PUERTA.  ...","montevideo",2019-10-17 16:10:35,"
            CHOFER PARA TAXI CON LIBRETA DE MONTEVIDEO CAT. E. PARA HORARIOS DIURNOS DE 3 A 15 Y NOCTURNOS DE 15 A 3 HS.        ","
            CHOFER PARA TAXI DE MONTEVIDEO. EFECTIVO Y SUPLENCIAS. PARA HORARIO DIURNO DE 3 A 15 HS. Y PARA HORARIO NOCTURNO DE 15 A 3 HS. CON RELEVO PUERTA A PUERTA.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-de-taxi-azbnt","CHOFER DE TAXI","","Peon","Servicios - Oficios","Hace 1 semana "," Categoría E efectivo y supletne

Ambos turnos

Relevo puerta a puerta.","montevideo",2019-10-17 16:10:35,"
            Categoría E efectivo y supletne
Ambos turnos
Relevo puerta a puerta.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-de-taxi-qszu4","CHOFER DE TAXI","SIN NOMBRE","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER DE TAXI DE MONTEVIDEO. LIBRETA CATEGORÍA E DE MONTEVIDEO. TURNO DE HORARIO DIURNO DE 3 A 15 HS Y TURNO DE HORARIO NOCTURNO DE 15 A 3 HS. RELEVO PUER ...","montevideo",2019-10-17 16:10:35,"
            CHOFER DE TAXI DE MONTEVIDEO. LIBRETA CAT. E. HORARIO DE 3 A 15 Y DE 15 A 3 HS. RELEVO PUERTA A PUERTA.        ","
            CHOFER DE TAXI DE MONTEVIDEO. LIBRETA CATEGORÍA E DE MONTEVIDEO. TURNO DE HORARIO DIURNO DE 3 A 15 HS Y TURNO DE HORARIO NOCTURNO DE 15 A 3 HS. RELEVO PUERTA A PUERTA.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-de-taxi-vy26q","CHOFER DE TAXI","","Oficial","Servicios - Oficios","Hace 6 días "," Sin experiencia nocturno y suplente. 

Doy capacitación.","montevideo",2019-10-17 16:10:35,"
            Sin experiencia nocturno y suplente. 
Doy capacitación.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-de-taxis-2g6d4","CHOFER DE TAXIS","EMPRESA PRIVADA","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER PARA TAXIS AMBOS SEXOS ,
DE 14.00 A 02.00 
DE 02.00 A 14.00
SOLO FIN DE SEMANA RESPONSABLE,CUIDADOSO, CUMPLIDOR. REFERENCIAS","montevideo",2019-10-17 16:10:35,"
            RESPONSABLE,CUIDADOSO, CUMPLIDOR. REFERENCIAS        ","
            CHOFER PARA TAXIS AMBOS SEXOS ,
DE 14.00 A 02.00 
DE 02.00 A 14.00
SOLO FIN DE SEMANA        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-djhjb","CHOFER","","Peon","Servicios - Oficios","Hace 2 semanas "," CHOFER Taxi dueño Libreta E Mdeo para dia y noche 4 o 5 dias, con o

 sin experiencia. Referencias. celular y nombre","montevideo",2019-10-17 16:10:35,"
            CHOFER Taxi dueño Libreta E Mdeo para dia y noche 4 o 5 dias, con o
 sin experiencia. Referencias. celular y nombre        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-e8jay","CHOFER","FLETES Y REPARTOS","Peon","Servicios - Oficios","Hace 2 días ","PRECISAMOS A UNA PERSONA CON LIBRETA Y EXPERIENCIA PARA MANEJAR FURGON DE FLETE Y REPARTO DE PRODUCTOS EN LOCALES DE MONTEVIDEO. BUSCAMOS PERSONAS 

PUNTUA ...","montevideo",2019-10-17 16:10:35,"
            BUSCAMOS PERSONAS 
PUNTUALES
RESPONSABLES
CON ACTITUD Y GANAS 
QUE MANEJEN BIEN Y CUIDEN EL VEHICULO        ","
            PRECISAMOS A UNA PERSONA CON LIBRETA Y EXPERIENCIA PARA MANEJAR FURGON DE FLETE Y REPARTO DE PRODUCTOS EN LOCALES DE MONTEVIDEO.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-eventual-u8tjb","CHOFER EVENTUAL","","Peon","Servicios - Oficios","Hace 3 semanas "," Categoria C

Mercancias peligrosas

Mayor de 60 años

","montevideo",2019-10-17 16:10:35,"
            Categoria C
Mercancias peligrosas
Mayor de 60 años","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-gztrm","CHOFER","","Peon","Servicios - Oficios","Hace 5 días "," CHOFER p/ empresa de seguridad c/ libretas de moto y auto ambas","montevideo",2019-10-17 16:10:35,"
            CHOFER p/ empresa de seguridad c/ libretas de moto y auto ambas        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-j7gzd","CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," CHOFER Taxi 141. 

Libreta Categoria E. Con referencias. 

Titulares, suplentes y fines de semana, trato directo con el dueño","montevideo",2019-10-17 16:10:35,"
            CHOFER Taxi 141. 
Libreta Categoria E. Con referencias. 
Titulares, suplentes y fines de semana, trato directo con el dueño        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-jbqbb","CHOFER","","Peon","Servicios - Oficios","Hace 5 días "," CHOFER de taxi ambos sexos, con o sin experiencia, comisión y premio producción. No flota.","montevideo",2019-10-17 16:10:35,"
            CHOFER de taxi ambos sexos, con o sin experiencia, comisión y premio producción. No flota.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-limpiador-d9zup","CHOFER- LIMPIADOR","Importante empresa","Peon","Servicios - Oficios","Hace 3 semanas ","Se necesita chófer- limpiador para importante empresa en el rubro gastronómico para cubrir descansos de chóferes titulares. Cuando no realiza tareas de chó ...","montevideo",2019-10-17 16:10:35,"
            Fines de semana y disponibilidad de horaria completa.        ","
            Se necesita chófer- limpiador para importante empresa en el rubro gastronómico para cubrir descansos de chóferes titulares. Cuando no realiza tareas de chófer  tiene que realizar tareas de limpieza en planta de elaboración.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-ms7hz","CHOFER","","Peon","Servicios - Oficios","Hace 1 semana "," CHOFER para taxi con libreta E para suplencias sábados y domingos referencias y experiencia","montevideo",2019-10-17 16:10:35,"
            CHOFER para taxi con libreta E para suplencias sábados y domingos referencias y experiencia        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-mudzp","CHOFER","","Peon","Servicios - Oficios","Hace 6 días ","  para remise categoría E efectivo diurno","montevideo",2019-10-17 16:10:35,"
             para remise categoría E efectivo diurno        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-operador-de-grua-autopropulsada-egujm","CHOFER OPERADOR DE GRÚA AUTOPROPULSADA","GyE","Peon","Servicios - Oficios","Hace 1 mes ","Chofer Operador de Grúa Autopropulsada y camión hidrogrua con semirremolque - Experiencia mínima comprobable 3 años Operardor de grúas en todo el País ...","montevideo",2019-10-17 16:10:35,"
            Operardor de grúas en todo el País        ","
            Chofer Operador de Grúa Autopropulsada y camión hidrogrua con semirremolque - Experiencia mínima comprobable 3 años        ","
                                Experiencia de 3 años en el área de Logística - distribución."
"https://trabajo.gallito.com.uy/anuncio/chofer-p8t4e","CHOFER","","Peon","Servicios - Oficios","Hace 1 día "," Chofer para distribuidora en Montevideo con experiencia en distribución en comercios minoristas.","montevideo",2019-10-17 16:10:35,"
            Chofer para distribuidora en Montevideo con experiencia en distribución en comercios minoristas.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-flete-y-reparto-unnus","CHOFER PARA FLETE Y REPARTO","CHOFER FLETES","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER
COMPRAS
REPARTO
FLETES

NO ES PARA TODOS LOS DÍAS SE BUSCA A UNA PERSONA RESPONSABLE CON REFERENCIAS PARA 

- COMPRA EN PROVEEDORES
- REPARTOS
- TRA ...","montevideo",2019-10-17 16:10:35,"
            SE BUSCA A UNA PERSONA RESPONSABLE CON REFERENCIAS PARA 
- COMPRA EN PROVEEDORES
- REPARTOS
- TRABAJOS DE FLETES
EN PRINCIPIO NO ES PARA TODOS LOS DÍAS        ","
            CHOFER
COMPRAS
REPARTO
FLETES
NO ES PARA TODOS LOS DÍAS        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-reparto-tbqbq","CHOFER PARA REPARTO","Importante empresa mayorista de bebidas","Peon","Servicios - Oficios","Hace 3 semanas ","Armado y carga de pedidos
Reparto de pedidos 
Cobranza 
Atención a clientes en local de ventas Colaborar con el correcto cargado de los pedidos.
Repartir l ...","montevideo",2019-10-17 16:10:35,"
            Colaborar con el correcto cargado de los pedidos.
Repartir los pedidos según el orden que le es otorgado.
Cobrar los pedidos cuando corresponda.
Trasladar mercadería entre locales.
Ayudar en la atencion al cliente cuando es necesario.
Colaborar en el orden y correcta disposición de la mercadería en el depósito.        ","
            Armado y carga de pedidos
Reparto de pedidos 
Cobranza 
Atención a clientes en local de ventas        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-4bv2z","CHOFER PARA TAXI","","Peon","Servicios - Oficios","Hace 2 semanas "," Libreta categoría E de Montevideo

Con o sin experiencia en taxi","montevideo",2019-10-17 16:10:35,"
            Libreta categoría E de Montevideo
Con o sin experiencia en taxi        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-85t5u","CHOFER PARA TAXI","Importante empresa","Peon","Servicios - Oficios","Hace 2 semanas ","Chofer para Taxi, con o sin experiencia en el rubro.
Conductor con libreta categoria E. Busco una persona responsable, con ganas de trabajar, honesto para  ...","montevideo",2019-10-17 16:10:35,"
            Busco una persona responsable, con ganas de trabajar, honesto para darle un buen servicio al público.
Propuesta: 
Es un puesto para trabajar solo o en turnos nocturno, diurno y/o suplencias.
* Se valorará la eficiencia y entusiasmo con remuneración acorde e incentivos.        ","
            Chofer para Taxi, con o sin experiencia en el rubro.
Conductor con libreta categoria E.        ","
                Bachillerato secundaria en servicios de transporte."
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-amtrz","CHOFER PARA TAXI","","Peon","Servicios - Oficios","Hace 2 semanas "," De 06 a 14hrs y de 14 a 22hrs. Inutil sin referencias. Trabajador y prolijo. Citroen Elisse nuevo, suplencias 4 días por semana.","montevideo",2019-10-17 16:10:35,"
            De 06 a 14hrs y de 14 a 22hrs. Inutil sin referencias. Trabajador y prolijo. Citroen Elisse nuevo, suplencias 4 días por semana.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-asmg9","CHOFER PARA TAXI","","Oficial","Servicios - Oficios","Hace 5 días "," Para trabajar solo, Hyunday, con buenas referencias.","montevideo",2019-10-17 16:10:35,"
            Para trabajar solo, Hyunday, con buenas referencias.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-atz9t","CHOFER PARA TAXI","Importante empresa","Peon","Servicios - Oficios","Hace 1 mes ","chofer para taxi en turno diurno de 02.00 a 14.00 poseer libreta categoría E, numero de chofer de Patronal, vivir en alrededores de cerrito, las acacias, u ...","montevideo",2019-10-17 16:10:35,"
            deberá manejar el taxi en su turno, ser responsable y cuidadoso con el vehículo        ","
            chofer para taxi en turno diurno de 02.00 a 14.00 poseer libreta categoría E, numero de chofer de Patronal, vivir en alrededores de cerrito, las acacias, union, mayor de 40 años.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-e8ttg","CHOFER PARA TAXI","TAXIMETRO  FERNANDO NASSO","Peon","Servicios - Oficios","Hace 2 días ","LIBRETA CATEGORIA E ( NO SIRVE OTRA )
CONOCIMIENTO DE CALLES
HIGIENE
BUENOS MODALES PARA TRATAR CON PUBLICO
DISPONIBILIDAD SIN EXEPCIONES TRANSPORTE DE PAS ...","montevideo",2019-10-17 16:10:35,"
            TRANSPORTE DE PASAJEROS CON SERVICIO DE TAXIMETRO        ","
            LIBRETA CATEGORIA E ( NO SIRVE OTRA )
CONOCIMIENTO DE CALLES
HIGIENE
BUENOS MODALES PARA TRATAR CON PUBLICO
DISPONIBILIDAD SIN EXEPCIONES        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-mrmyu","CHOFER PARA TAXI","Empresa Taxi","Peon","Servicios - Oficios","Hace 1 mes ","Chofer para Taxi: 
Trato directo con propietario. 
Trabajo efectivo,  preferentemente Turno diurnos Se prioriza responsabilidad , buena presencia y buen tr ...","montevideo",2019-10-17 16:10:35,"
            Se prioriza responsabilidad , buena presencia y buen trato del vehículo        ","
            Chofer para Taxi: 
Trato directo con propietario. 
Trabajo efectivo,  preferentemente Turno diurnos        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-qa6qs","CHOFER PARA TAXI","","Oficial","Servicios - Oficios","Hace 5 días "," Con experiencia en manejo y calles.","montevideo",2019-10-17 16:10:35,"
            Con experiencia en manejo y calles.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-unp73","CHOFER PARA TAXI","TAXI","Oficial","Servicios - Oficios","Hace 1 mes ","Chofer para taxi con experiencia en el rubro. 
Trabajador responsable, mayor de 45 años.
HORARIOS: 7 a 15 o 15.30 a 23.30 Y UN PUESTO PARA TRABAJAR SOLO
Pr ...","montevideo",2019-10-17 16:10:35,"
            Chofer para taxi con experiencia en el rubro. 
Trabajador responsable, mayor de 45 años.
HORARIOS: 7 a 15 o 15.30 a 23.30 Y UN PUESTO PARA TRABAJAR SOLO
Preferencia viva en zonas Aguada, Centro, Cordón, La Blanqueada o La Comercial        ","
            Chofer para taxi con experiencia en el rubro. 
Trabajador responsable, mayor de 45 años.
HORARIOS: 7 a 15 o 15.30 a 23.30 Y UN PUESTO PARA TRABAJAR SOLO
Preferencia viva en zonas Aguada, Centro, Cordón, La Blanqueada o La Comercial        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-y325u","CHOFER PARA TAXI","","Oficial","Servicios - Oficios","Hace 2 semanas "," Con experiencia, efectivo ambos turnos.","montevideo",2019-10-17 16:10:35,"
            Con experiencia, efectivo ambos turnos.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taxi-yjpav","CHOFER PARA TAXI","Importante empresa","Oficial","Servicios - Oficios","Hace 3 semanas ","conductora/es con experiencia hombre o mujer para conducir taxis.Diurno y Nocturno, trato directo con el dueño conductora/es con experiencia hombre o mujer ...","montevideo",2019-10-17 16:10:35,"
            conductora/es con experiencia hombre o mujer para conducir taxis.Diurno y Nocturno, trato directo con el dueño        ","
            conductora/es con experiencia hombre o mujer para conducir taxis.Diurno y Nocturno, trato directo con el dueño        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taximetro-6-30-a-14-30-o-15-00-a-23-00-nzzpb","CHOFER PARA TAXÍMETRO 6.30 A 14.30 O 15.00 A 23.00","TAXI","Oficial","Servicios - Oficios","Hace 2 semanas ","Funciones y responsabilidades. 

Mayor de 35 años, licencia categoría E DE MONTEVIDEO, experiencia en conducción profesional, conocimientos básicos de mant ...","montevideo",2019-10-17 16:10:35,"
            Funciones y responsabilidades. 
Mayor de 35 años, licencia categoría E DE MONTEVIDEO, experiencia en conducción profesional, conocimientos básicos de mantenimiento, responsable y con buena presencia.        ","
            Funciones y responsabilidades. 
Mayor de 35 años, licencia categoría E DE MONTEVIDEO, experiencia en conducción profesional, conocimientos básicos de mantenimiento, responsable y con buena presencia.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-taximetro-dtz66","CHOFER PARA TAXIMETRO","Full Taximetro","Peon","Servicios - Oficios","Hace 1 mes ","Chofer para taximetro Las inherentes al puesto","montevideo",2019-10-17 16:10:35,"
            Las inherentes al puesto        ","
            Chofer para taximetro        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-uber-2agvm","CHOFER PARA UBER","","Peon","Servicios - Oficios","Hace 3 semanas "," Requisitos:

Libreta E de Monevideo vigente

Haber manejado Uber bajo reglamentación de Intendencia.","montevideo",2019-10-17 16:10:35,"
            Requisitos:
Libreta E de Monevideo vigente
Haber manejado Uber bajo reglamentación de Intendencia.        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-para-uber-registrado-en-imm-uh6rv","CHOFER PARA UBER REGISTRADO EN IMM","NM","Peon","Servicios - Oficios","Hace 3 semanas ","MANEJO RESPONSABILIDAD Y CUIDADO DEL VEHICULO.","montevideo",2019-10-17 16:10:35,"
            RESPONSABILIDAD Y CUIDADO DEL VEHICULO.        ","
            MANEJO        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-peon-v8za3","CHÓFER-PEÓN","AGRONOVAX","Medio Oficial","Producción","Hace 1 mes ","Nuestra búsqueda se orienta a chóferes con categoría B, C o D ( EXCLUYENTE)  para manejar camión barométrica y también trabajar en el deposito. 
Se ofrece  ...","montevideo",2019-10-17 16:10:35,"
            se requiere tener disponibilidad horaria.
Libreta B, C o D requisito EXCLUYENTE.        ","
            Nuestra búsqueda se orienta a chóferes con categoría B, C o D ( EXCLUYENTE)  para manejar camión barométrica y también trabajar en el deposito. 
Se ofrece un trabajo de Lunes a viernes 8hs y 4hs los sábados.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-q7m8n","CHOFER","","Peon","Servicios - Oficios","Hace 2 semanas "," chofer","montevideo",2019-10-17 16:10:35,"
            chofer        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-qd8vp","CHOFER","","Peon","Servicios - Oficios","Hace 1 día "," CHOFER para Taxi, con experiencia, ambos turnos. Excelente ambiente","montevideo",2019-10-17 16:10:35,"
            CHOFER para Taxi, con experiencia, ambos turnos. Excelente ambiente        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-qmu9y","CHOFER","","Peon","Servicios - Oficios","Hace 2 semanas "," Para taxi

Nocturno y suplentcia

Con o sin experiencia","montevideo",2019-10-17 16:10:35,"
            Para taxi
Nocturno y suplentcia
Con o sin experiencia        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-qp7ba","CHOFER","","Peon","Servicios - Oficios","Hace 3 semanas "," CHOFER para Taxi, con experiencia, ambos turnos. Excelente ambiente","montevideo",2019-10-17 16:10:35,"
            CHOFER para Taxi, con experiencia, ambos turnos. Excelente ambiente        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-repartidor-7mmnq","CHOFER REPARTIDOR.","chacra bilu","Peon","Servicios - Oficios","Hace 1 mes ","CHACRA BILU BUSCA A LOS MEJORES Chóferes repartidores con libreta A, o C únicamente 
Vehículos nuevos con Furgón refrigerado 

edad de 25 a 40 años para im ...","montevideo",2019-10-17 16:10:35,"
            Chófer  repartidor 
edad de 25 a 40 años.
- para distribuidora de frutas y verduras
- experiencia mínima  3 años en cargo similar.
- sueldo mas comisiones, mas incentivos..
Excelente equipo de trabajo 
De lunes a Sábados de 5:30 a 13:30 
ÚNICAMENTE SE TOMARA EN CUENTA QUIEN Entregue  curruculum en Chacra Bilu (frente al Mercado Modelo ) Cadiz 3283 los dias JUEVES 10 y VIERNES 11 DE OCTUBRE A LAS 05:30 A.M.        ","
            CHACRA BILU BUSCA A LOS MEJORES Chóferes repartidores con libreta A, o C únicamente 
Vehículos nuevos con Furgón refrigerado 
edad de 25 a 40 años para importante  distribuidora de Frutas Y verduras  a  hoteles restaurantes y cadenas 
C Vieja, Centro, Pocitos Carrasco y Malvin 
Buscamos una persona dinámica, con buena disposición  y atención al cliente    experiencia mínima  3 años en cargo similar con posibilidades de crecimiento 
 Sueldo + comisiones + incentivos 
Excelente equipo de trabajo 
De lunes a Sábados de 5:30 a 13:30 
ÚNICAMENTE SE TOMARA EN CUENTA QUIEN Entregue  curruculum en Chacra Bilu (frente al Mercado Modelo ) Cadiz 3283 los dias JUEVES 10 y VIERNES 11 DE OCTUBRE A LAS 05:30 A.M.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-repartidor-quzp3","CHOFER REPARTIDOR.","chacra bilu","Peon","Servicios - Oficios","Hace 2 semanas ","CHACRA BILU BUSCA A LOS MEJORES Chóferes repartidores con libreta A, B o C únicamente 
Vehículos nuevos con Furgón refrigerado 

edad de 25 a 40 años para  ...","montevideo",2019-10-17 16:10:35,"
            Chófer  repartidor 
edad de 25 a 40 años.
- para distribuidora de verdura.
- carga, descarga y ventas.
- experiencia mínima  3 años en cargo similar.
- sueldo mas comisiones, mas incentivos..
Excelente equipo de trabajo 
De lunes a Sábados de 5:30 a 13:30 
ÚNICAMENTE SE TOMARA EN CUENTA QUIEN Entregue  curruculum en Chacra Bilu (frente al Mercado Modelo ) Cadiz 3283 de 8 a 17 hs        ","
            CHACRA BILU BUSCA A LOS MEJORES Chóferes repartidores con libreta A, B o C únicamente 
Vehículos nuevos con Furgón refrigerado 
edad de 25 a 40 años para importante  distribuidora de Frutas Y verduras  a  hoteles restaurantes y cadenas 
C Vieja, Centro, Pocitos Carrasco y Malvin 
Buscamos una persona dinámica, con buena disposición  y atención al cliente    experiencia mínima  3 años en cargo similar con posibilidades de crecimiento 
 Sueldo + comisiones + incentivos 
Excelente equipo de trabajo, posibilidades de crecimiento 
De lunes a Sábados de 5:30 a 13:30 
Si te presentas en Cadiz 3283 Miercoles2, jueves3 o Viernes4 de octubre a las 6am INCORPORACION INMEDIATA  3 cupos Disponibles  
O SE  puede Entregar   curruculum en Chacra Bilu (con menos posibilidades) (frente al Mercado Modelo ) Cadiz 3283 de 8 a 17 hs        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-repartidor-v36hu","CHOFER REPARTIDOR.","chacra bilu","Peon","Servicios - Oficios","Hace 1 mes ","CHACRA BILU BUSCA A LOS MEJORES Chóferes repartidores con libreta A, B o C únicamente 
Vehículos nuevos con Furgón refrigerado 

edad de 25 a 40 años para  ...","montevideo",2019-10-17 16:10:35,"
            Chófer  repartidor 
edad de 25 a 40 años.
- para distribuidora de verdura.
- carga, descarga y ventas.
- experiencia mínima  3 años en cargo similar.
sueldo mas comisiones, mas incentivos..
Excelente equipo de trabajo 
De lunes a Sábados de 5:30 a 13:30 
ÚNICAMENTE SE TENDRÁ EN CUENTA QUIEN ENTREGUE CURRICULUM en Chacra Bilu (frente al Mercado Modelo ) Cadiz 3283 el día MIÉRCOLES 18 DE SETIEMBRE A LAS 05:00 A.M.","
            CHACRA BILU BUSCA A LOS MEJORES Chóferes repartidores con libreta A, B o C únicamente 
Vehículos nuevos con Furgón refrigerado 
edad de 25 a 40 años para importante  distribuidora de Frutas Y verduras  a  hoteles restaurantes y cadenas 
C Vieja, Centro, Pocitos Carrasco y Malvin 
Buscamos una persona dinámica, con buena disposición  y atención al cliente    experiencia mínima  3 años en cargo similar con posibilidades de crecimiento 
 Sueldo + comisiones + incentivos 
Excelente equipo de trabajo 
De lunes a Sábados de 5:30 a 13:30 
ÚNICAMENTE SE TENDRÁ EN CUENTA QUIEN SE PRESENTE CON  CURRICULUM en Chacra Bilu (frente al Mercado Modelo ) Cadiz 3283 el día  18, 19 y 20  DE SETIEMBRE A LAS 05:00 A.M.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-rspdt","CHOFER","","Peon","Servicios - Oficios","Hace 4 semanas "," CHOFER Taxi 141. Libreta Categoria E. Con referencias. Titulares, suplentes y fines de semana, trato directo con el dueño","montevideo",2019-10-17 16:10:35,"
            CHOFER Taxi 141. Libreta Categoria E. Con referencias. Titulares, suplentes y fines de semana, trato directo con el dueño        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-sumdg","CHOFER","","Peon","Servicios - Oficios","Hace 2 semanas "," de taxi responsble

Ambos sexos 

Para trabajar fines de semana 

Trato directo con dueño","montevideo",2019-10-17 16:10:35,"
            de taxi responsble
Ambos sexos 
Para trabajar fines de semana 
Trato directo con dueño        ","
                    ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-taxi-24gdp","CHOFER TAXI","Importante empresa","Peon","Servicios - Oficios","Hace 1 mes ","Chofer para  taxi en Montevideo, con referencias, trato directo con dueño. Responsable","montevideo",2019-10-17 16:10:35,"
            Responsable        ","
            Chofer para  taxi en Montevideo, con referencias, trato directo con dueño.        ",NA
"https://trabajo.gallito.com.uy/anuncio/chofer-taxi-pro-eh487","CHOFER TAXI PRO","SILVIA PARAMOS","Peon","Servicios - Oficios","Hace 1 mes ","CHOFER TAXI CUIDAR,Y MANTENER LIMPIO UN AUTO 0 KMT","montevideo",2019-10-17 16:10:35,"
            CUIDAR,Y MANTENER LIMPIO UN AUTO 0 KMT        ","
            CHOFER TAXI        ","
                                Experiencia de 5 años a más en el área de Otra."
"https://trabajo.gallito.com.uy/anuncio/chofer-tshrm","CHOFER","Importante empresa","Peon","Servicios - Oficios","Hace 1 mes ","Conducir camioneta para el traslado y entrega  de alimentos en diferentes locales dentro de Montevideo Las responsabilidades son el manejo y cuidado de veh ...","montevideo",2019-10-17 16:10:35,"
            Las responsabilidades son el manejo y cuidado de vehiculo, ademas de la carga y descarga de alimentos, cuidando la conservación y perfecto estado  de los productos        ","
            Conducir camioneta para el traslado y entrega  de alimentos en diferentes locales dentro de Montevideo        ","
                Bachillerato secundaria en servicios de transporte.                Experiencia de 2 años en el área de Otra."
